"prefecture","city","name","postal_code","address","phone","area","source_url","confirmed_on"
"東京都","日野市","すてっぷ","1910053","東京都日野市豊田3丁目1番地の8 プレシス豊田1階","042-582-7367","豊田・東豊田・旭が丘2・5・6丁目・多摩平1・2丁目・富士町","https://www.city.hino.lg.jp/fukushi/kourei/1009507/1003574.html","2026-09-06"
"東京都","日野市","あいりん","1910062","東京都日野市多摩平6丁目31番地の7","042-586-9141","多摩平3～7丁目・日野台4・5丁目・大坂上","https://www.city.hino.lg.jp/fukushi/kourei/1009507/1003574.html","2026-09-06"
"東京都","日野市","せせらぎ","1910011","東京都日野市日野本町6丁目3番地の17","042-589-3560","日野本町・神明・日野台1・2・3丁目・栄町・新町","https://www.city.hino.lg.jp/fukushi/kourei/1009507/1003574.html","2026-09-06"
"東京都","日野市","多摩川苑","1910024","東京都日野市万願寺1丁目16番地の1","042-582-1707","万願寺・上田・川辺堀之内・日野・宮・石田","https://www.city.hino.lg.jp/fukushi/kourei/1009507/1003574.html","2026-09-06"
"東京都","日野市","いきいきタウン","1910054","東京都日野市東平山3丁目1番地の1","042-585-7071","東平山2・3丁目・平山","https://www.city.hino.lg.jp/fukushi/kourei/1009507/1003574.html","2026-09-06"
"東京都","日野市","すずらん","1910041","東京都日野市南平7丁目18番地の28 小林ビル1階B","042-599-5531","南平","https://www.city.hino.lg.jp/fukushi/kourei/1009507/1003574.html","2026-09-06"
"東京都","日野市","かわきた","1910055","東京都日野市西平山1丁目12番地の1","042-589-1710","旭が丘1・3・4丁目・西平山・東平山1丁目","https://www.city.hino.lg.jp/fukushi/kourei/1009507/1003574.html","2026-09-06"
"東京都","八王子市","旭町","1920083","東京都八王子市旭町8-10 比留間ビル3階","042-648-8331","旭町・東町・新町・田町・中町・本町・三崎町・南町・明神町1～4丁目・元横山町1～3丁目・八日町・横山町","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","高尾","1930834","東京都八王子市東浅川町551-1 東浅川保健福祉センター3階","042-668-2288","裏高尾町・高尾町・廿里町・西浅川町・狭間町・初沢町・東浅川町・南浅川町","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","加住","1920004","東京都八王子市加住町1丁目170番地2 加住事務所内","042-692-3211","梅坪町・尾崎町・加住町1～2丁目・左入町・高月町・滝山町1～2丁目・丹木町1～3丁目・戸吹町・中野山王2丁目8番地・みつい台1～2丁目・宮下町・谷野町","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","中野","1920041","東京都八王子市中野上町4-27-4 ボナールHONDA1階","042-620-0860","暁町1～3丁目・清川町・中野上町1～5丁目・中野山王1～3丁目・中野町","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","南大沢","1920364","東京都八王子市南大沢3-8 都営多摩ニュータウン南大沢団地1号棟1階","042-678-1880","別所1～2丁目・松木・南大沢1～5丁目・鑓水・鑓水2丁目","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","めじろ","1930833","東京都八王子市めじろ台2-55-5","042-669-3070","散田町1～5丁目・めじろ台1～4丁目・山田町","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","長沼","1920907","東京都八王子市長沼町1302-1 都営長沼第二アパート16号棟1階","042-648-4340","打越町・北野台1～5丁目・北野町・絹ケ丘1～3丁目・長沼町","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","川口","1930801","東京都八王子市川口町908-1 川口事務所内","042-654-5475","犬目町・上川町・川口町・楢原町","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","元八王子","1930816","東京都八王子市大楽寺町419番地1 元八王子事務所内","042-623-1021","上壱分方町・川町・諏訪町・大楽寺町・弐分方町・四谷町","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","由井","1920914","東京都八王子市片倉町119番地4 由井事務所内","042-632-6331","宇津貫町・片倉町・小比企町・七国1～6丁目・西片倉1～2丁目・兵衛1～2丁目・みなみ野1～6丁目・打越町1481番地・打越町1491番地・打越町1499番地・打越町1577番地・打越町1589番地","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","由木","1920372","東京都八王子市下柚木2丁目10番6号 由木事務所内","042-679-1114","上柚木・上柚木2～3丁目・越野・下柚木・下柚木2～3丁目・中山・南陽台1～3丁目・堀之内・堀之内2～3丁目","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","長房","1930824","東京都八王子市長房町340番地12 コピオ長房2階","042-629-2530","城山手1～2丁目・長房町・並木町","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","子安","1920904","東京都八王子市子安町4-7-1 サザンスカイタワー八王子4階 八王子駅南口総合事務所内","042-649-6020","上野町・子安町1～4丁目・台町1丁目・寺町・天神町・緑町・南新町・万町","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","もとはち南","1930826","東京都八王子市元八王子町2-1964-2 宮崎ビル101","042-673-6241","泉町・叶谷町・川町・大楽寺町・長房町・弐分方町・元八王子町1～3丁目・横川町・四谷町","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","館","1930944","東京都八王子市館町156番地 館事務所内","042-673-6425","大船町・椚田町・館町・寺田町","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","大横","1920062","東京都八王子市大横町11-35 大横保健福祉センター4階","042-634-8666","大横町・小門町・台町2～4丁目・八幡町・平岡町・本郷町・八木町","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","恩方","1920154","東京都八王子市下恩方町3395 恩方事務所内","042-659-0314","小津町・上恩方町・下恩方町・西寺方町・美山町","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","由木東","1920353","東京都八王子市鹿島111番地1 由木東事務所内","042-689-6070","大塚・鹿島・東中野・松が谷","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","石川","1920032","東京都八王子市石川町481番地 石川事務所内","042-631-0071","石川町・宇津木町・大谷町・久保山町1～2丁目・小宮町・平町・高倉町・丸山町","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","大和田","1920045","東京都八王子市大和田町4丁目5番4号 グローイングシティ大和田J002号","042-649-3280","大谷町・大和田町1～7丁目・富士見町","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","八王子市","追分","1920056","東京都八王子市追分町7番17号 シティーコート西八王子1階","042-686-1713","追分町・千人町1～4丁目・日吉町・元本郷町1～4丁目","https://www.city.hachioji.tokyo.jp/kurashi/welfare/004/005/chikihoukatsushien/p018114.html","2026-09-06"
"東京都","小平市","けやきの郷","1870032","東京都小平市小川町1-485 介護老人保健施設けやきの郷内","042-349-2321","栄町1～3丁目・中島町・小川町1丁目・たかの台・津田町1丁目・上水新町1～3丁目・上水本町1丁目","https://www.city.kodaira.tokyo.jp/kurashi/002/002645.html","2026-09-06"
"東京都","小平市","たかの台出張所","1870025","東京都小平市津田町1-7-10 シティホーム鷹の台#4 1階","042-316-3367","栄町1～3丁目・中島町・小川町1丁目・たかの台・津田町1丁目・上水新町1～3丁目・上水本町1丁目","https://www.city.kodaira.tokyo.jp/kurashi/002/002645.html","2026-09-06"
"東京都","小平市","小川ホーム","1870035","東京都小平市小川西町2-35-2 特別養護老人ホーム小川ホーム内","042-347-6033","小川西町1～5丁目・小川東町1～5丁目・津田町2～3丁目・学園西町1～3丁目・上水本町2～6丁目","https://www.city.kodaira.tokyo.jp/kurashi/002/002645.html","2026-09-06"
"東京都","小平市","四小通り出張所","1870025","東京都小平市津田町3-38-7","042-347-6600","小川西町1～5丁目・小川東町1～5丁目・津田町2～3丁目・学園西町1～3丁目・上水本町2～6丁目","https://www.city.kodaira.tokyo.jp/kurashi/002/002645.html","2026-09-06"
"東京都","小平市","中央センター(基幹型)","1870032","東京都小平市小川町2-1333 健康福祉事務センター内","042-345-0691","小川東町・小川町2丁目・学園東町1丁目","https://www.city.kodaira.tokyo.jp/kurashi/002/002645.html","2026-09-06"
"東京都","小平市","多摩済生ケアセンター","1870041","東京都小平市美園町3-12-1 多摩済生ケアセンター内","042-349-2123","美園町1～3丁目・大沼町1～7丁目・仲町・学園東町2～3丁目・喜平町1～3丁目・上水南町1～4丁目","https://www.city.kodaira.tokyo.jp/kurashi/002/002645.html","2026-09-06"
"東京都","小平市","喜平橋出張所","1870021","東京都小平市上水南町2-23-20 フェアヴュー1階","042-359-2831","美園町1～3丁目・大沼町1～7丁目・仲町・学園東町2～3丁目・喜平町1～3丁目・上水南町1～4丁目","https://www.city.kodaira.tokyo.jp/kurashi/002/002645.html","2026-09-06"
"東京都","小平市","小平健成苑","1870011","東京都小平市鈴木町2-230-3 特別養護老人ホーム小平健成苑内","042-451-8813","花小金井1～8丁目・天神町1～4丁目・鈴木町1～2丁目・花小金井南町1～3丁目・回田町・御幸町","https://www.city.kodaira.tokyo.jp/kurashi/002/002645.html","2026-09-06"
"東京都","小平市","花小金井出張所","1870002","東京都小平市花小金井1-17-1 花小金井R-CourtⅡ4階","042-468-5143","花小金井1～8丁目・天神町1～4丁目・鈴木町1～2丁目・花小金井南町1～3丁目・回田町・御幸町","https://www.city.kodaira.tokyo.jp/kurashi/002/002645.html","2026-09-06"
"東京都","東村山市","北部地域包括支援センター","1890021","東京都東村山市諏訪町2丁目26番地1 東京ばんなん白光園内","042-397-5123","廻田町・多摩湖町・諏訪町・野口町","https://www.city.higashimurayama.tokyo.jp/shisetsu/korei/chiiki/hokubu.html","2026-09-06"
"東京都","東村山市","西部地域包括支援センター","1890024","東京都東村山市富士見町2丁目1番地2 万寿園内","042-397-1091","美住町・富士見町","https://www.city.higashimurayama.tokyo.jp/shisetsu/korei/chiiki/seibu.html","2026-09-06"
"東京都","東村山市","南部地域包括支援センター","1890012","東京都東村山市萩山町3丁目31番地2 グリーン・ボイス内","042-390-2211","萩山町・栄町","https://www.city.higashimurayama.tokyo.jp/shisetsu/korei/chiiki/nanbu.html","2026-09-06"
"東京都","東村山市","中部地域包括支援センター","1890022","東京都東村山市野口町1丁目25番地15 東村山市社会福祉協議会内","042-394-6662","本町・久米川町・恩多町","https://www.city.higashimurayama.tokyo.jp/shisetsu/korei/chiiki/chubu.html","2026-09-06"
"東京都","東村山市","東部地域包括支援センター","1890001","東京都東村山市秋津町1丁目32番地18 はるびの郷内","042-392-6388","秋津町・青葉町","https://www.city.higashimurayama.tokyo.jp/shisetsu/korei/chiiki/tobu.html","2026-09-06"
"東京都","東大和市","高齢者ほっと支援センターいもくぼ","2070033","東京都東大和市芋窪3-1611-1","042-563-8777","芋窪・蔵敷・奈良橋・上北台・立野","https://www.city.higashiyamato.lg.jp/kenkofukushi/koureisha/1002925/1002928.html","2026-09-06"
"東京都","東大和市","高齢者ほっと支援センターきよはら","2070011","東京都東大和市清原1-1 34号棟1階","042-590-1138","仲原・清原・新堀・向原1丁目・向原2丁目・向原4丁目・向原5丁目","https://www.city.higashiyamato.lg.jp/kenkofukushi/koureisha/1002925/1002928.html","2026-09-06"
"東京都","東大和市","高齢者ほっと支援センターなんがい","2070014","東京都東大和市南街2-49-3","042-566-8133","南街・桜が丘・向原3丁目・向原6丁目","https://www.city.higashiyamato.lg.jp/kenkofukushi/koureisha/1002925/1002928.html","2026-09-06"
"東京都","東大和市","高齢者ほっと支援センターしみず","2070004","東京都東大和市清水2-838-1","042-843-6635","多摩湖・湖畔・高木・狭山・清水・中央","https://www.city.higashiyamato.lg.jp/kenkofukushi/koureisha/1002925/1002928.html","2026-09-06"
"東京都","武蔵村山市","緑が丘地域包括支援センター","2080012","東京都武蔵村山市緑が丘1460番地 1103号棟緑が丘高齢者サービスセンター内","042-590-5151","緑が丘","https://www.city.musashimurayama.lg.jp/koureisha/soudan/1003863.html","2026-09-06"
"東京都","武蔵村山市","西部地域包括支援センター","2080023","東京都武蔵村山市伊奈平6-14-2 特別養護老人ホーム伊奈平苑内","042-560-3931","伊奈平・岸・残堀・中原・三ツ木・三ツ藤","https://www.city.musashimurayama.lg.jp/koureisha/soudan/1003863.html","2026-09-06"
"東京都","武蔵村山市","南部地域包括支援センター","2080011","東京都武蔵村山市学園4-5-1 市民総合センター内","042-590-1477","榎・大南・学園","https://www.city.musashimurayama.lg.jp/koureisha/soudan/1003863.html","2026-09-06"
"東京都","武蔵村山市","北部地域包括支援センター","2080003","東京都武蔵村山市中央2-13-1","042-516-0062","神明・中央・中藤・本町","https://www.city.musashimurayama.lg.jp/koureisha/soudan/1003863.html","2026-09-06"
"東京都","清瀬市","きよせ社協地域包括支援センター","2040011","東京都清瀬市下清戸1-212-4 清瀬市コミュニティプラザひまわり2階","042-495-5516","上清戸・中清戸・下清戸・元町","https://www.city.kiyose.lg.jp/kenkouiryouhukusi/koureisien/1014148.html","2026-09-06"
"東京都","清瀬市","きよせ信愛地域包括支援センター","2040024","東京都清瀬市梅園2-3-15 特養老人ホーム信愛の園内","042-492-1850","竹丘・梅園・野塩・松山","https://www.city.kiyose.lg.jp/kenkouiryouhukusi/koureisien/1014148.html","2026-09-06"
"東京都","清瀬市","きよせ清雅地域包括支援センター","2040003","東京都清瀬市中里5-91-2 特養老人ホーム清雅苑内","042-495-1370","中里・下宿・旭が丘","https://www.city.kiyose.lg.jp/kenkouiryouhukusi/koureisien/1014148.html","2026-09-06"
"東京都","東久留米市","東部地域包括支援センター","2030011","東京都東久留米市大門町2-10-5 東部地域センター内","042-473-9996","上の原・神宝町・金山町・氷川台・大門町・東本町・新川町・浅間町・小山1～3丁目","https://www.city.higashikurume.lg.jp/kurashi/zei/kaigo/1012303.html","2026-09-06"
"東京都","東久留米市","東部地域包括支援センター本部","2030004","東京都東久留米市氷川台2-6-6 社会福祉法人マザアス隣","042-428-7788","上の原・神宝町・金山町・氷川台・大門町・東本町・新川町・浅間町・小山1～3丁目","https://www.city.higashikurume.lg.jp/kurashi/zei/kaigo/1012303.html","2026-09-06"
"東京都","東久留米市","中部地域包括支援センター","2030052","東京都東久留米市幸町1-19-5 幸町1丁目アパート5号棟1階 幸町デイサービスセンター内","042-470-8186","学園町・ひばりが丘団地・本町・中央町・幸町1丁目・南沢・前沢1～3丁目・南町","https://www.city.higashikurume.lg.jp/kurashi/zei/kaigo/1012303.html","2026-09-06"
"東京都","東久留米市","中部地域包括支援センター本部","2030023","東京都東久留米市南沢5-18-36 特別養護老人ホームシャローム東久留米内","042-451-5121","学園町・ひばりが丘団地・本町・中央町・幸町1丁目・南沢・前沢1～3丁目・南町","https://www.city.higashikurume.lg.jp/kurashi/zei/kaigo/1012303.html","2026-09-06"
"東京都","東久留米市","西部地域包括支援センター","2030033","東京都東久留米市滝山5-22-5 西武バス滝山団地バス停前","042-472-0661","前沢4・5丁目・滝山・下里・柳窪・弥生","https://www.city.higashikurume.lg.jp/kurashi/zei/kaigo/1012303.html","2026-09-06"
"東京都","東久留米市","在宅介護支援センター","2030052","東京都東久留米市幸町3-11-10 介護老人保健施設ケア東久留米内","042-479-0803","小山4・5丁目・幸町2～5丁目・野火止・八幡町","https://www.city.higashikurume.lg.jp/kurashi/zei/kaigo/1012303.html","2026-09-06"
"東京都","西東京市","栄町地域包括支援センター","2020006","東京都西東京市栄町三丁目6番2号 保谷苑内","042-438-7090","ひばりが丘北・北町・栄町・下保谷","https://www.city.nishitokyo.lg.jp/kenko_hukusi/kaigo/shiminmuke_jyouhou/sodan.html","2026-09-06"
"東京都","西東京市","富士町地域包括支援センター","2020014","東京都西東京市富士町一丁目7番69号 高齢者センターきらら内","042-451-1203","東町・中町・富士町","https://www.city.nishitokyo.lg.jp/kenko_hukusi/kaigo/shiminmuke_jyouhou/sodan.html","2026-09-06"
"東京都","西東京市","泉町地域包括支援センター","2020011","東京都西東京市泉町二丁目1番24号 ピアライフ・アルファ1階","042-424-1200","北原町・泉町・住吉町","https://www.city.nishitokyo.lg.jp/kenko_hukusi/kaigo/shiminmuke_jyouhou/sodan.html","2026-09-06"
"東京都","西東京市","田無町地域包括支援センター","1880011","東京都西東京市田無町五丁目5番12号 田無総合福祉センター内","042-467-8850","田無町・保谷町","https://www.city.nishitokyo.lg.jp/kenko_hukusi/kaigo/shiminmuke_jyouhou/sodan.html","2026-09-06"
"東京都","西東京市","緑町地域包括支援センター","1880002","東京都西東京市緑町三丁目6番1号 田無病院内","042-461-7081","緑町・谷戸町・ひばりが丘","https://www.city.nishitokyo.lg.jp/kenko_hukusi/kaigo/shiminmuke_jyouhou/sodan.html","2026-09-06"
"東京都","西東京市","西原町地域包括支援センター","1880004","東京都西東京市西原町四丁目5番6号 西原総合教育施設内","042-451-8844","西原町・芝久保町","https://www.city.nishitokyo.lg.jp/kenko_hukusi/kaigo/shiminmuke_jyouhou/sodan.html","2026-09-06"
"東京都","西東京市","向台町地域包括支援センター","1880013","東京都西東京市向台町二丁目16番22号 フローラ田無内","042-468-2340","南町・向台町","https://www.city.nishitokyo.lg.jp/kenko_hukusi/kaigo/shiminmuke_jyouhou/sodan.html","2026-09-06"
"東京都","西東京市","新町地域包括支援センター","2020023","東京都西東京市新町一丁目11番25号 緑寿園内","042-462-1695","新町・柳沢・東伏見","https://www.city.nishitokyo.lg.jp/kenko_hukusi/kaigo/shiminmuke_jyouhou/sodan.html","2026-09-06"
"東京都","昭島市","東部地域包括支援センター(竹口病院)","1960034","東京都昭島市玉川町4-9-22 イーストテラス・サブスリー1階","042-545-9204","築地町・福島町・郷地町・玉川町・東町・もくせいの杜","https://www.city.akishima.lg.jp/kenko/korei/1003087.html","2026-09-06"
"東京都","昭島市","西部地域包括支援センター(愛全園)","1960002","東京都昭島市拝島町3-10-4 拝島町高齢者福祉センター内","042-519-5830","拝島町・緑町・松原町","https://www.city.akishima.lg.jp/kenko/korei/1003087.html","2026-09-06"
"東京都","昭島市","中部地域包括支援センター(あいぽっく)","1960015","東京都昭島市昭和町1-6-11 昭和町分室2階","042-505-7681","朝日町・昭和町・中神町","https://www.city.akishima.lg.jp/kenko/korei/1003087.html","2026-09-06"
"東京都","昭島市","南部地域包括支援センター(愛全園)","1960014","東京都昭島市田中町2-25-3","042-513-7651","田中町・大神町・上川原町・中神町・宮沢町","https://www.city.akishima.lg.jp/kenko/korei/1003087.html","2026-09-06"
"東京都","昭島市","北部地域包括支援センター(ハピネス昭和の森)","1960005","東京都昭島市代官山1-2-1","042-519-6967","美堀町・つつじが丘・武蔵野・大神町・宮沢町・代官山","https://www.city.akishima.lg.jp/kenko/korei/1003087.html","2026-09-06"
"東京都","福生市","福生市地域包括支援センター加美","1970012","東京都福生市加美平三丁目6番地10 メゾン加美平103","042-553-3720","牛浜第一・志茂第一・志茂第二・本町第一・本町・本町中央・本町第六・永田・長沢・加美・加美平","https://www.city.fussa.tokyo.jp/life/health/elderlypeople/1020205.html","2026-09-06"
"東京都","福生市","福生市地域包括支援センター武蔵野","1970011","東京都福生市大字福生2269番地4 ポニービル2F","042-553-6695","牛浜第二・原々谷戸・本町第七・本町第八第一・本町第八第二・武蔵野台1丁目","https://www.city.fussa.tokyo.jp/life/health/elderlypeople/1020205.html","2026-09-06"
"東京都","福生市","福生市地域包括支援センター熊川","1970004","東京都福生市南田園二丁目13番地1 福祉センター2階","042-510-2945","福生熊川住宅・南・内出・武蔵野・南田園1丁目・南田園2丁目・南田園3丁目・富士見台・福栄・福東・玉川台・福生団地・鍋々谷戸第一・鍋々谷戸第二・熊川牛浜","https://www.city.fussa.tokyo.jp/life/health/elderlypeople/1020205.html","2026-09-06"
"東京都","羽村市","地域包括支援センターあさひ","2050013","東京都羽村市富士見平1-3-1 エムマンション1階A号室","042-555-8815","緑ケ丘・富士見平・神明台3・4丁目・双葉町・五ノ神(300番地台)・羽(4000番地台)・川崎(600番地台)","https://www.city.hamura.tokyo.jp/0000001239.html","2026-09-06"
"東京都","羽村市","地域包括支援センターあゆみ","2050001","東京都羽村市小作台3-8-4 宮本ハイツ103号室","042-570-1200","栄町・小作台・羽西・羽加美・羽中","https://www.city.hamura.tokyo.jp/0000001239.html","2026-09-06"
"東京都","羽村市","地域包括支援センターあかしあ","2050024","東京都羽村市玉川2-6-6 介護老人保健施設あかしあの里内","042-578-5508","五ノ神1丁目～4丁目・神明台1・2丁目・川崎・羽東・玉川・羽(清流地区)","https://www.city.hamura.tokyo.jp/0000001239.html","2026-09-06"
"東京都","あきる野市","東部高齢者はつらつセンター","1970812","東京都あきる野市平沢175-4 秋川ふれあいセンター内1階","042-533-2311","雨間・野辺・小川・小川東1～3丁目・二宮・二宮東1～3丁目・平沢・平沢東1丁目・平沢西1丁目・切欠・秋留1～5丁目","https://www.city.akiruno.tokyo.jp/0000005078.html","2026-09-06"
"東京都","あきる野市","中部高齢者はつらつセンター","1970804","東京都あきる野市秋川5丁目1番地8 あきる台在宅医療福祉センター2階","042-550-6101","草花・菅生・瀬戸岡・原小宮1・2丁目・引田・渕上・上代継・下代継・牛沼・油平・秋川1～5丁目","https://www.city.akiruno.tokyo.jp/0000005078.html","2026-09-06"
"東京都","あきる野市","五日市はつらつセンター","1900164","東京都あきる野市五日市411 五日市出張所内1階","042-588-4400","山田・上ノ台・網代・伊奈・横沢・三内・五日市・小中野・小和田・留原・高尾・舘谷・入野・深沢・戸倉・乙津・養沢・小峰台・舘谷台","https://www.city.akiruno.tokyo.jp/0000005078.html","2026-09-06"
"東京都","青梅市","青梅市地域包括支援センターすみえ","1980084","東京都青梅市住江町66","0428-78-3442","勝沼・西分町・住江町・本町・仲町・上町・森下町・裏宿町・天ケ瀬町・滝ノ上町・大柳町・日向和田・東青梅・根ケ布・師岡町","https://www.city.ome.tokyo.jp/soshiki/30/587.html","2026-09-06"
"東京都","青梅市","青梅市地域包括支援センターうめぞの","1980053","東京都青梅市駒木町3-594-1","0428-24-2882","駒木町・長淵・友田町・千ケ瀬町・河辺町・畑中・和田町・梅郷・柚木町・二俣尾・沢井・御岳本町・御岳・御岳山","https://www.city.ome.tokyo.jp/soshiki/30/587.html","2026-09-06"
"東京都","青梅市","青梅市地域包括支援センターうめぞの河辺支所","1980036","東京都青梅市河辺町10-6-1 トミタワー602","0428-84-2627","駒木町・長淵・友田町・千ケ瀬町・河辺町・畑中・和田町・梅郷・柚木町・二俣尾・沢井・御岳本町・御岳・御岳山","https://www.city.ome.tokyo.jp/soshiki/30/587.html","2026-09-06"
"東京都","青梅市","青梅市地域包括支援センターすえひろ","1980025","東京都青梅市末広町1-4-5","0428-33-4477","吹上・野上町・大門・塩船・谷野・木野下・今寺・新町・末広町・藤橋・今井・富岡・小曾木・黒沢・成木","https://www.city.ome.tokyo.jp/soshiki/30/587.html","2026-09-06"
"東京都","青梅市","青梅市地域包括支援センターすえひろ野上支所","1980032","東京都青梅市野上町4-4-5 藤村ビル3階2号室","0428-78-4800","吹上・野上町・大門・塩船・谷野・木野下・今寺・新町・末広町・藤橋・今井・富岡・小曾木・黒沢・成木","https://www.city.ome.tokyo.jp/soshiki/30/587.html","2026-09-06"
"東京都","新宿区","四谷高齢者総合相談センター","1600008","東京都新宿区四谷三栄町10-16 四谷保健センター等複合施設4階","03-5367-6770","愛住町・荒木町・霞ケ丘町・片町・歌舞伎町1丁目・左門町・信濃町・新宿1丁目～4丁目・新宿5丁目・須賀町・住吉町・大京町・内藤町・舟町・南元町・四谷1丁目～4丁目・四谷坂町・四谷三栄町・四谷本塩町・若葉1丁目～3丁目","https://www.city.shinjuku.lg.jp/fukushi/kaigo01_000111.html","2026-09-06"
"東京都","新宿区","箪笥町高齢者総合相談センター","1620832","東京都新宿区北山伏町2-12 あかね苑新館内","03-3266-0753","赤城元町・揚場町・市谷加賀町1丁目・市谷加賀町2丁目・市谷甲良町・市谷砂土原町1丁目～3丁目・市谷左内町・市谷鷹匠町・市谷田町1丁目～3丁目・市谷長延寺町・市谷八幡町・市谷船河原町・市谷本村町・市谷山伏町・岩戸町・神楽河岸・神楽坂1丁目～6丁目・北町・北山伏町・細工町・下宮比町・白銀町・新小川町・箪笥町・津久戸町・筑土八幡町・中町・納戸町・西五軒町・二十騎町・払方町・東五軒町・袋町・南榎町・南町・南山伏町・矢来町・横寺町・若宮町","https://www.city.shinjuku.lg.jp/fukushi/kaigo01_000111.html","2026-09-06"
"東京都","新宿区","榎町高齢者総合相談センター","1620851","東京都新宿区弁天町50 牛込保健センター等複合施設4階","03-5227-1757","赤城下町・市谷仲之町・市谷薬王寺町・市谷柳町・榎町・改代町・河田町・喜久井町・水道町・築地町・天神町・中里町・西五軒町・馬場下町・原町1丁目～3丁目・東榎町・弁天町・山吹町・若松町・早稲田鶴巻町・早稲田町・早稲田南町・西早稲田2丁目","https://www.city.shinjuku.lg.jp/fukushi/kaigo01_000111.html","2026-09-06"
"東京都","新宿区","若松町高齢者総合相談センター","1620052","東京都新宿区戸山2-27-2 戸山シニア活動館1階","03-5292-0710","市谷台町・河田町・住吉町・富久町・余丁町・若松町・戸山1丁目・戸山2丁目・戸山3丁目・西早稲田2丁目","https://www.city.shinjuku.lg.jp/fukushi/kaigo01_000111.html","2026-09-06"
"東京都","新宿区","大久保高齢者総合相談センター","1690073","東京都新宿区百人町2-8-13 Ｆｉｓｓ1階","03-5332-5585","大久保1丁目～3丁目・歌舞伎町2丁目・新宿5丁目・新宿6丁目・新宿7丁目・百人町1丁目・百人町2丁目・百人町3丁目・余丁町・戸山3丁目","https://www.city.shinjuku.lg.jp/fukushi/kaigo01_000111.html","2026-09-06"
"東京都","新宿区","戸塚高齢者総合相談センター","1690075","東京都新宿区高田馬場1-17-20 新宿区社会福祉協議会1階","03-3203-3143","下落合1丁目・高田馬場1丁目・高田馬場2丁目・高田馬場3丁目・高田馬場4丁目・戸塚町1丁目・百人町3丁目・百人町4丁目・戸山3丁目・西早稲田1丁目・西早稲田2丁目・西早稲田3丁目","https://www.city.shinjuku.lg.jp/fukushi/kaigo01_000111.html","2026-09-06"
"東京都","新宿区","落合第一高齢者総合相談センター","1610032","東京都新宿区中落合2-5-21 聖母ホーム内","03-3953-4080","上落合1丁目・上落合2丁目・下落合1丁目・下落合2丁目～4丁目・高田馬場3丁目・中井2丁目・中落合1丁目・中落合2丁目・中落合3丁目・中落合4丁目","https://www.city.shinjuku.lg.jp/fukushi/kaigo01_000111.html","2026-09-06"
"東京都","新宿区","落合第二高齢者総合相談センター","1610034","東京都新宿区上落合2-22-19 キャンパスエール上落合2階","03-5348-8871","上落合2丁目・上落合3丁目・中井1丁目・中井2丁目・中落合1丁目・中落合3丁目・中落合4丁目・西落合1丁目～4丁目","https://www.city.shinjuku.lg.jp/fukushi/kaigo01_000111.html","2026-09-06"
